id,slug,title,image,image_alt,gender,price_15ml,price_30ml,price_50ml,brand,top_notes,heart_notes,base_notes,link,stock_status
1658,velvet-orchid,Velvet Orchid,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TOM%20FORD/TOM-FORD---VELVET-ORCHID-FOR-WOMEN.jpg,,Qadın,25.00,45.00,70.00,Tom Ford,"bal, berqamot, naringi-mandarin, rom","jasmin, maqnoliya, nərgiz, orxideya, portağal-çiçəyi, qara-orxideya, qızılgül, geliotrop, sünbülçiçək","labdanum, səndəl, vanil, mirra, peru-balzamı, zamş",https://www.etirsah.com/az/product/1658,Stokda Var
1659,vert-dencens,Vert d'Encens,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TOM%20FORD/TOM-FORD---VERT-D%27ENCENS-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Tom Ford,"geliotrop, büxur-ladan","şam-ağacı, küknar-ekstraktı","ağac-notları, qətranlar, şimşir-ağacı",https://www.etirsah.com/az/product/1659,Stokda Var
1660,white-patchouli,White Patchouli,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TOM%20FORD/TOM-FORD---WHITE-PATCHOULI-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Tom Ford,"ağ-çiçəklər, berqamot, keşniş, pion","jasmin, qızılgül, ambretta-müşk-əməköməcisi","ağac-notları, paçuli, büxur-ladan",https://www.etirsah.com/az/product/1660,Stokda Var
1662,white-suede,White Suede,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TOM%20FORD/TOM-FORD---WHITE-SUEDE-FOR-WOMEN.jpg,,Qadın,25.00,45.00,70.00,Tom Ford,"qara-çay, kəklikotu","qızılgül, zəfəran, inciçiçəyi","müşk, səndəl, ənbər, zamş, olibanum",https://www.etirsah.com/az/product/1662,Stokda Var
1663,tommy-girl,Tommy Girl,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TOM%20FORD/TOMMY-HILFIGER---THE-GIRL-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Tommy Hilfiger,"kameliya, naringi-mandarin, qara-qarağat, alma-çiçəyi","bənövşə, limon, nanə, qızılgül, qreyfrut, zanbaq, doqquzdon","dəri, jasmin, maqnoliya, sidr, səndəl",https://www.etirsah.com/az/product/1663,Stokda Var
1664,oh-the-origin,Oh! The Origin,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TOUS---OH%21-THE-ORIGIN-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Tous,"çəhrayı-istiot, limon, qara-qarağat, tanqerin","qızılgül, süsən-kökü","ambroksan, müşk, tonka-lobyası, vanil",https://www.etirsah.com/az/product/1664,Stokda Var
1665,trussardi-black-extreme,Trussardi Black Extreme,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---BLACK-EXTREME-FOR-MEN.jpg,,Kişi,20.00,35.00,55.00,Trussardi,"dəniz-suyu, limon","süsən, gavalı","ağac-notları, dəri, paçuli, vetivera",https://www.etirsah.com/az/product/1665,Stokda Var
1666,trussardi-delicate-rose,Trussardi Delicate Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---DELICATE-ROSE-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Trussardi,"yuzu, bambuk, kinkan","alma, jasmin, qızılgül, lotus","ağac-notları, müşk, sidr, səndəl",https://www.etirsah.com/az/product/1666,Stokda Var
1667,my-land,My Land,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---MY-LAND-FOR-MEN.jpg,,Kişi,15.00,25.00,35.00,Trussardi,"berqamot, yaşıl-mandarin","bənövşə, kalon, lavanda","dəri, tonka-lobyası, vetivera, kaşmir-ağacı",https://www.etirsah.com/az/product/1667,Stokda Var
2070,my-land,My Land,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---MY-LAND-FOR-MEN.jpg,,Kişi,20.00,35.00,55.00,Trussardi,"berqamot, yaşıl-mandarin","bənövşə, kalon, lavanda","dəri, tonka-lobyası, vetivera, kaşmir-ağacı",https://www.etirsah.com/az/product/2070,Stokda Var
1668,my-name,My Name,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---MY-NAME-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Trussardi,"bənövşə, geliotrop","kala-zantedeskiya, müşk, yasəmən","vanil, ənbər",https://www.etirsah.com/az/product/1668,Stokda Var
1669,riflesso,Riflesso,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---RIFLESSO-FOR-MEN.jpg,,Kişi,15.00,25.00,35.00,Trussardi,"berqamot, qreyfrut, yaşıl-alma","bənövşə-yarpağı, lavanda, ətirşah","dəri, tonka-lobyası, vetivera",https://www.etirsah.com/az/product/1669,Stokda Var
1670,scent-of-gold,Scent of Gold,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---SCENT-OF-GOLD-FOR-UNISEX.jpg,,Unisex,20.00,35.00,55.00,Trussardi,"berqamot, darçın, prunol","bənövşə, jasmin, tütün","labdanum, paçuli, vanil",https://www.etirsah.com/az/product/1670,Stokda Var
1671,the-black-rose,The Black Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---THE-BLACK-ROSE-FOR-UNISEX.jpg,,Unisex,15.00,25.00,35.00,Trussardi,çəhrayı-istiot,damask-qızılgülü,"müşk, paçuli, vanil, ənbər",https://www.etirsah.com/az/product/1671,Stokda Var
1672,the-black-rose,The Black Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---THE-BLACK-ROSE-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Trussardi,çəhrayı-istiot,damask-qızılgülü,"müşk, paçuli, vanil, ənbər",https://www.etirsah.com/az/product/1672,Stokda Var
1673,the-italian-artists-of-via-solferino,The Italian Artists of Via Solferino,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---THE-ITALIAN-ARTISTS-OF-VIA-SOLFERINO-FOR-UNISEX.jpg,,Unisex,15.00,25.00,35.00,Trussardi,"yuzu, mate, mineral-notlar","maqnoliya, osmantus, pion, zəncəfil","paçuli, geliotrop, zamş",https://www.etirsah.com/az/product/1673,Stokda Var
1674,trussardi-donna,Trussardi Donna,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---TRUSSARDI-DONNA-%282011%29.jpg,,Qadın,15.00,25.00,35.00,Trussardi,"limon, meyvə-notları, yuzu","jasmin, portağal-çiçəyi, lotus","paçuli, səndəl, vanil, virciniya-sidri",https://www.etirsah.com/az/product/1674,Stokda Var
1675,trussardi,Trussardi,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---TRUSSARDI-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Trussardi,"naringi-mandarin, neroli, pomidor","jasmin, lavanda, kartof-gülü","bənövşə, paçuli, zamş",https://www.etirsah.com/az/product/1675,Stokda Var
1676,trussardi-uomo,Trussardi Uomo,https://www.etirsah.com/storage/photos/shares/etirler_en_son/T%20brendleri/TRUSSARDI/TRUSSARDI---TRUSSARDI-UOMO.jpg,,Kişi,15.00,25.00,35.00,Trussardi,"berqamot, hind-qozu, limon, qalbanum","bənövşə, müşk-sürvəsi-adaçayı, ətirşah","dəri, paçuli, palıd-mamırı",https://www.etirsah.com/az/product/1676,Stokda Var
2059,terrible-teddy,Terrible Teddy,https://www.etirsah.com/storage/photos/shares/etirler_en_son/Terrible-Teddy-Penhaligon%27s.jpg,,Kişi,38.00,70.00,110.00,Penhaligon's,büxur-ladan,dəri,ambroksan,https://www.etirsah.com/az/product/2059,Stokda Var
2558,the-blazing-mr-sam,The Blazing Mr Sam,https://www.etirsah.com/storage/photos/shares/etirler_en_son/The-Blazing-Mr-Sam-Penhaligon%27s.jpg,,Kişi,32.00,55.00,90.00,Penhaligon's,"darçın, hil","qara-istiot, zirə, zəfəran","paçuli, sidr, tütün, vanil",https://www.etirsah.com/az/product/2558,Stokda Var
106,the-library-collection-opus-v,The Library Collection Opus V,https://www.etirsah.com/storage/photos/shares/etirler_en_son/The-Library-Collection-Opus-V.jpg,,Unisex,20.00,35.00,55.00,Amouage,"rom, süsən-kökü","jasmin, qızılgül, süsən","ağac-notları, aqar-ağacı-ud, tsibetin",https://www.etirsah.com/az/product/106,Stokda Var
107,the-library-collection-opus-v,The Library Collection Opus V,https://www.etirsah.com/storage/photos/shares/etirler_en_son/The-Library-Collection-Opus-V.jpg,,Unisex,25.00,45.00,70.00,Amouage,"rom, süsən-kökü","jasmin, qızılgül, süsən","ağac-notları, aqar-ağacı-ud, tsibetin",https://www.etirsah.com/az/product/107,Stokda Var
108,the-library-collection-opus-viii,The Library Collection Opus VIII,https://www.etirsah.com/storage/photos/shares/etirler_en_son/The-Library-Collection-Opus-viii.jpg,,Unisex,25.00,45.00,70.00,Amouage,"ilanq-ilanq, jasmin, portağal-çiçəyi","vetivera, zəfəran, zəncəfil, qvayak-ağacı, olibanum","benzoin, qərbi-hindistan-dəfnə-yarpağı",https://www.etirsah.com/az/product/108,Stokda Var
155,the-most-wanted,The Most Wanted,https://www.etirsah.com/storage/photos/shares/etirler_en_son/The-Most-Wanted-Azzaro.jpg,,Kişi,25.00,45.00,70.00,Azzaro,hil,toffi-iris-konfeti,ənbər-ağacı,https://www.etirsah.com/az/product/155,Stokda Var
197,the-scent-of-peace,The Scent Of Peace,https://www.etirsah.com/storage/photos/shares/etirler_en_son/The-Scent-of-Peace-for-Him-Bond-No9-m.jpg,,Kişi,32.00,55.00,90.00,Bond No.9,"ananas, berqamot, ardıc-giləmeyvəsi",qara-qarağat-qönçələri,"sidr, vetivera",https://www.etirsah.com/az/product/197,Stokda Var
2620,libra,Libra,https://www.etirsah.com/storage/photos/shares/etirler_en_son/TIZIANA-TERENZI---LIBRA-FOR-UNISEX.jpg,,Unisex,32.00,55.00,90.00,Tiziana Terenzi,"bolqar-qızılgülü, limon, qreyfrut, tuberoza, calabrian-berqamotu","süsən-kökü, ərəb-jasmini, boz-ənbər, atlas-sidri","benzoin, müşk, paçuli, palıd-mamırı, vetivera, vanil-çiçəyi",https://www.etirsah.com/az/product/2620,Stokda Var
2054,sirrah,Sirrah,https://www.etirsah.com/storage/photos/shares/etirler_en_son/TIZIANA-TERENZI---SIRRAH.jpg,,Unisex,32.00,55.00,90.00,Tiziana Terenzi,"heyva, yaşıl-bibər, zəfəran, marakuyya","hil, osmantus, qızılgül, ənbər, dağ-havası","ağ-müşk, dəri, paçuli, səndəl, tozağacı",https://www.etirsah.com/az/product/2054,Stokda Var
285,tobacco-mandarin,Tobacco Mandarin,https://www.etirsah.com/storage/photos/shares/etirler_en_son/Tobacco-Mandarin-Byredo.jpg,,Unisex,25.00,45.00,70.00,Byredo,"keşniş, naringi-mandarin, zirə","dəri, labdanum, tütün","səndəl, aqar-ağacı-ud, olibanum",https://www.etirsah.com/az/product/285,Stokda Var
70,lavender-extreme,Lavender Extreme,https://www.etirsah.com/storage/photos/shares/etirler_en_son/tom_ford_levender.jpg,,Unisex,32.00,55.00,90.00,Tom Ford,"bənövşə, limon","darçın, lavanda, qızılgül, ətirşah","kumarin, tonka-lobyası",https://www.etirsah.com/az/product/70,Stokda Var
40,tribute-blue,Tribute Blue,https://www.etirsah.com/storage/photos/shares/etirler_en_son/Tribute_Blue.jpg,,Unisex,25.00,45.00,70.00,Afnan,"berqamot, hind-qozu, pimento","ənbər, kaşmir-ağacı","müşk, vetivera, büxur-ladan, ağ-ağac",https://www.etirsah.com/az/product/40,Stokda Var
219,tudor-rose,Tudor Rose,https://www.etirsah.com/storage/photos/shares/etirler_en_son/Tudor-Rose-Burberry.jpg,,Unisex,20.00,35.00,55.00,Burberry,berqamot,"şaftalı, yasəmən, damask-qızılgülü, may-qızılgülü","dəri, paçuli, boz-ənbər, kaşmeran",https://www.etirsah.com/az/product/219,Stokda Var
2127,tughra,Tughra,https://www.etirsah.com/storage/photos/shares/etirler_en_son/Tughra-Tiziana-Terenzi.jpg,,Unisex,25.00,45.00,70.00,Tiziana Terenzi,"hind-qozu, mirra, gülümbahar, olibanum","lavanda, zəfəran, aqar-ağacı-ud, hind-udu, kamboca-aqar-ağacı-ud","müşk, paçuli, vetivera, boz-ənbər, qvayak-ağacı",https://www.etirsah.com/az/product/2127,Stokda Var
2627,bombshell-oud,Bombshell Oud,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V.SECRET---BOMBSHELL-OUD-FOR-WOMEN.jpg,,Qadın,25.00,45.00,70.00,Victoria's Secret,"bənövşə-yarpağı, naringi-mandarin, zəfəran","pion, ağ-zamşa","aqar-ağacı-ud, ambroxan",https://www.etirsah.com/az/product/2627,Stokda Var
1678,bare,Bare,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---BARE-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Victoria's Secret,naringi-mandarin,bənövşə,səndəl,https://www.etirsah.com/az/product/1678,Stokda Var
1679,bombshell-intense,Bombshell Intense,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---BOMBSHEL-INTENSE-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Victoria's Secret,albalı,pion,vanil,https://www.etirsah.com/az/product/1679,Stokda Var
1681,bombshell,Bombshell,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---BOMBSHELL-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Victoria's Secret,"ananas, qreyfrut, marakuyya, çiyələk, tanqerin","jasmin, orxideya, pion, qırmızı-giləmeyvələr, inciçiçəyi","ağac-notları, müşk, palıd-mamırı",https://www.etirsah.com/az/product/1681,Stokda Var
1682,bombshell-paradise,Bombshell Paradise,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---BOMBSHELL-PARADISE-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,"qreyfrut, qara-qarağat",inciçiçəyi,ağac-notları,https://www.etirsah.com/az/product/1682,Stokda Var
1683,bombshell-paris,Bombshell Paris,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---BOMBSHELL-PARIS-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,sərv,palıd-mamırı,"ağ-sidr-ekstraktı, gecə-jasmini-cestrum",https://www.etirsah.com/az/product/1683,Stokda Var
1684,bombshells-in-bloom,Bombshells in Bloom,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---BOMBSHELLS-IN-BLOOM-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,qırmızı-alma,ağ-freziya,suzanbağı,https://www.etirsah.com/az/product/1684,Stokda Var
1685,coconut-milk-rose-calm,Coconut Milk & Rose Calm,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---COCONUT-MILK-%26-ROSE-CALM--FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Victoria's Secret,qızılgül,,kokos-südü,https://www.etirsah.com/az/product/1685,Stokda Var
1686,eau-so-sexy,Eau So Sexy,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---EAU-SO-SEXY-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,alma,qaymaq,berqamot,https://www.etirsah.com/az/product/1686,Stokda Var
1687,love-me-more,Love Me More,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---LOVE-ME-MORE-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,qreyfrut,canele-şirniyyat,ənbər,https://www.etirsah.com/az/product/1687,Stokda Var
1688,night,Night,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---NIGHT-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,"ağac-notları, alma, dəniz-suyu, jasmin, limon, orxideya","bənövşə, pion, portağal, süsən, zanbaq, gavalı, bruqmansiya","moruq, müşk, paçuli, səndəl, tonka-lobyası, boz-ənbər, burbon-vanili, nəm-ağac",https://www.etirsah.com/az/product/1688,Stokda Var
1689,pink-indigo-days,Pink Indigo Days,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---PINK-INDIGO-DAYS-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,yasəmən,,püstə,https://www.etirsah.com/az/product/1689,Stokda Var
1690,rose-bergamot,Rose Bergamot,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---ROSE-BERGAMOT-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Victoria's Secret,berqamot,yaşıl-alma,türk-qızılgülü,https://www.etirsah.com/az/product/1690,Stokda Var
1691,rose-caramel,Rose Caramel,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---ROSE-CARAMEL-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,karamel,qızılgül,jasmin,https://www.etirsah.com/az/product/1691,Stokda Var
1692,scandalous,Scandalous,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---SCANDALOUS-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,moruq,pion,praline,https://www.etirsah.com/az/product/1692,Stokda Var
1693,seduction-dark-orchid,Seduction Dark Orchid,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---SEDUCTION-DARK-ORCHID-%28NEW-SECRET%29-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,"ananas, berqamot, qan-portağalı, yuzu, gavalı, qara-qarağat","jasmin, kala-zantedeskiya, orxideya, qara-orxideya, inciçiçəyi","müşk, tonka-lobyası, ənbər, kaşmir-ağacı, aqar-ağacı-ud",https://www.etirsah.com/az/product/1693,Stokda Var
1694,velvet-petals,Velvet Petals,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---VELVET-PETALS-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,çiçək-notları,,praline,https://www.etirsah.com/az/product/1694,Stokda Var
1695,very-sexy-temptations,Very Sexy Temptations,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---VERY-SEXY-TEMPTATION-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,jasmin,orxideya,qonaqotu,https://www.etirsah.com/az/product/1695,Stokda Var
1706,victoria,Victoria,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---VICTORIA-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,qırmızı-giləmeyvələr,qızılgül,"karamel, krem-brule",https://www.etirsah.com/az/product/1706,Stokda Var
1696,victorias-secret-angel,Victoria`s Secret Angel,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---VICTORIA%27S-SECRET-ANGEL-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,"çəhrayı-istiot, gavalı","bənövşə, qardeniya","müşk, ənbər, aqar-ağacı-ud",https://www.etirsah.com/az/product/1696,Stokda Var
1697,wicked,Wicked,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/V%C4%B0CTOR%C4%B0A%27S%20SECRET/V.SECRET---WICKED-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Victoria's Secret,freziya,qəhvəyi-şəkər,vanil,https://www.etirsah.com/az/product/1697,Stokda Var
1699,rocknrose-couture,Rock'n'Rose Couture,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VALENT%C4%B0NO/VALENTINO---ROCK%27n%27ROSE-COUTURE-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Valentino,"berqamot, inciçiçəyi, qara-qarağat","portağal-çiçəyi, qardeniya, qızılgül","müşk, süsən-kökü, səndəl, vanil, geliotrop",https://www.etirsah.com/az/product/1699,Stokda Var
1700,valentina-assoluto,Valentina Assoluto,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VALENT%C4%B0NO/VALENTINO---VALENTINA-ASSOLUTO-FOR-WOMEN.jpg,,Qadın,15.00,25.00,35.00,Valentino,"berqamot, şaftalı, trüfel-trüf-göbeleyi","jasmin, tuberoza, madaqaskar-vanili","paçuli, palıd-mamırı, sidr",https://www.etirsah.com/az/product/1700,Stokda Var
1702,valentino-donna,Valentino Donna,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VALENT%C4%B0NO/VALENTINO---VALENTINO-DONNA.jpg,,Qadın,20.00,35.00,55.00,Valentino,"berqamot, qreyfrut","bolqar-qızılgülü, süsən, praline","dəri, paçuli, vanil",https://www.etirsah.com/az/product/1702,Stokda Var
1704,valentino-uomo,Valentino Uomo,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VALENT%C4%B0NO/VALENTINO---VALENTINO-UMO-FOR-WOMEN.jpg,,Kişi,15.00,25.00,35.00,Valentino,"berqamot, mərsin","qəhvə, tünd-şokolad, fındıq","dəri, sidr",https://www.etirsah.com/az/product/1704,Stokda Var
1705,valentino-uomo-intense,Valentino Uomo Intense,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VALENT%C4%B0NO/VALENTINO---VALENTINO-UOMO-INTENSE.jpg,,Kişi,25.00,45.00,70.00,Valentino,"müşk-sürvəsi-adaçayı, naringi-mandarin","süsən, tonka-lobyası","dəri, vanil",https://www.etirsah.com/az/product/1705,Stokda Var
1707,ambre-imprial,Ambre Impérial,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VAN%20CLEEF%20%26%20ARPELS/VAN-CLEEF-%26-ARPELS---AMBRE-IMPERIAL-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Van Cleef & Arpels,"berqamot, çəhrayı-istiot","benzoin, tonka-lobyası, vanil, ənbər",ağac-notları,https://www.etirsah.com/az/product/1707,Stokda Var
1709,bois-dor,Bois Doré,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VAN%20CLEEF%20%26%20ARPELS/VAN-CLEEF-%26-ARPELS---BOIS-DORE-FOR-UNISEX.jpg,,Unisex,25.00,45.00,70.00,Van Cleef & Arpels,"qara-istiot, mineral-notlar","badam, sidr, tütün, vanil","müşk, tonka-lobyası, tik-ağacı",https://www.etirsah.com/az/product/1709,Stokda Var
1710,feerie-rubis,Feerie Rubis,https://www.etirsah.com/storage/photos/shares/etirler_en_son/V%20brendleri/VAN%20CLEEF%20%26%20ARPELS/VAN-CLEEF-%26-ARPELS---FEERIE-RUBIS-FOR-WOMEN.jpg,,Qadın,20.00,35.00,55.00,Van Cleef & Arpels,"berqamot, çəhrayı-istiot, liçi, limon, moruq, qırmızı-qarağat, tanqerin","freziya, maqnoliya, pion, şaftalı, süsən","bənövşə, müşk, sidr, səndəl, tonka-lobyası",https://www.etirsah.com/az/product/1710,Stokda Var
